DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C-LOFF	C-LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
14			094	A08-08-1972	15-09-1972	01-01-1973	01-01-1973	33					14268						0	Bray-la-Campagne		
14			095	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	31					14577						0	Brécy		
14	2	47	106	D26-08-2004	29-08-2004	30-08-2004	30-08-2004	10											0	Bréville-les-Monts	0	Bréville
14			108	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	31					14335						0	Brocottes		
14			112	A21-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14266						0	Bully		
14			114	A29-06-1972	20-07-1972	01-07-1972	01-07-1972	33					14712						0	Bures-sur-Dives		
14			114	D24-12-1943	31-12-1943	01-01-1944	01-01-1944	10											0	Bures-sur-Dives	0	Bures
14	2	47	117	A30-12-1996		01-01-1997	01-01-1997	61					14724	0	5				0	Cabourg		
14	2	47	117	A30-12-1996		01-01-1997	01-01-1997	63					14724	0	3				0	Cabourg		
14	2	97	118	A30-05-1952	04-06-1952	05-06-1952	05-06-1952	32			1	1	14736						0	Caen		
14	3	10	126	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			3	1	14315						0	Cambremer		
14	3	10	126	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			3	2	14561						0	Cambremer		
14	3	10	126	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			3	3	14641						0	Cambremer		
14			133	A21-10-1999		01-01-2000	01-01-2000	35					14431						0	Canon		
14			133	A26-08-1972	09-09-1972	01-09-1972	01-09-1972	33					14431						0	Canon		
14	1	20	142	A09-02-1965	28-02-1965	15-02-1965	15-02-1965	32			1	1	14428						0	Castilly		
14	1	11	143	D20-08-1955	27-08-1955	28-08-1955	28-08-1955	10											0	Caumont-l'Éventé	0	Caumont
14	2	06	149	A05-09-2005	27-10-2005	01-01-2006	01-01-2006	12											0	Cesny-aux-Vignes	0	Cesny-aux-Vignes-Ouézy
14	2	06	149	A05-09-2005	27-10-2005	01-01-2006	01-01-2006	23					14482						0	Cesny-aux-Vignes		
14	2	06	149	A31-12-1971	04-02-1972	01-01-1972	01-01-1972	11											0	Cesny-aux-Vignes-Ouézy	0	Cesny-aux-Vignes
14	2	06	149	A31-12-1971	04-02-1972	01-01-1972	01-01-1972	34			1	1	14482						0	Cesny-aux-Vignes-Ouézy		
14	2	48	166	D14-06-1946	16-06-1946	17-06-1946	17-06-1946	10											0	Colleville-Montgomery	0	Colleville-sur-Orne
14	2	46	181	D29-08-1969	04-09-1969	05-09-1969	05-09-1969	10											0	Cormelles-le-Royal	0	Cormelles
14	2	13	191	D26-03-1957	31-03-1957	01-04-1957	01-04-1957	10											0	Courseulles-sur-Mer	0	Courseulles
14	3	26	194	A11-09-1972	03-10-1972	01-01-1973	01-01-1973	11											0	Courtonne-les-Deux-Églises	0	Courtonne-la-Ville
14	3	26	194	A11-09-1972	03-10-1972	01-01-1973	01-01-1973	34			1	1	14642						0	Courtonne-les-Deux-Églises		
14			199	A12-12-2011		01-01-2012	01-01-2012	35					14621						3	Cressonnière		
14			199	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14621						3	Cressonnière		
14	2	16	213	D11-04-1949	17-04-1949	18-04-1949	18-04-1949	10											0	Curcy-sur-Orne	0	Curcy
14	4	01	219	A29-07-1977		01-09-1977	01-09-1977	36					14263						0	Danvou-la-Ferrière		
14	4	01	219	A30-12-1972	27-01-1973	01-01-1973	01-01-1973	11											0	Danvou-la-Ferrière	0	Danvou
14	4	01	219	A30-12-1972	27-01-1973	01-01-1973	01-01-1973	34			1	1	14263						0	Danvou-la-Ferrière		
14	3	15	227	D25-07-1961	29-07-1961	30-07-1961	30-07-1961	10											0	Douville-en-Auge	0	Douville
14	2	14	228	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			1	1	14683						0	Douvres-la-Délivrande		
14	2	14	228	D27-02-1961	04-03-1961	05-03-1961	05-03-1961	10											0	Douvres-la-Délivrande	0	Douvres
14	3	10	231	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	11											0	Beaufour-Druval	0	Druval
14	3	10	231	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			2	1	14051						0	Beaufour-Druval		
14	3	10	231	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			2	2	14560						0	Beaufour-Druval		
14			233	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	33					14422						1	Écajeul		
14			234	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						1	Écots		
14			247	A16-09-1972	24-10-1972	01-01-1973	01-01-1973	33					14735						1	Escures-sur-Favières		
14			262	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14629						3	Ferrière-au-Doyen		
14			263	A29-07-1977		01-09-1977	01-09-1977	35					14219						3	Ferrière-Duval		
14			263	A30-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14219						3	Ferrière-Duval		
14	2	16	266	A21-12-1972	23-01-1973	01-01-1973	01-01-1973	11											0	Feuguerolles-Bully	0	Feuguerolles-sur-Orne
14	2	16	266	A21-12-1972	23-01-1973	01-01-1973	01-01-1973	34			1	1	14112						0	Feuguerolles-Bully		
14			267	A30-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14011						0	Feuguerolles-sur-Seulles		
14	2	07	268	A12-10-1987		01-11-1987	01-11-1987	36					14094						0	Fierville-Bray		
14	2	07	268	A08-08-1972	15-09-1972	01-01-1973	01-01-1973	11											0	Fierville-Bray	0	Fierville-la-Campagne
14	2	07	268	A08-08-1972	15-09-1972	01-01-1973	01-01-1973	34			1	1	14094						0	Fierville-Bray		
14			295	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						0	Garnetot		
14	2	47	306	D05-01-1965	09-01-1965	10-01-1965	10-01-1965	10											0	Gonneville-en-Auge	0	Gonneville-sur-Merville
14	1	20	312	A23-06-1993		01-07-1993	01-07-1993	36					14392						0	Grandcamp-Maisy		
14	1	20	312	A31-10-1972	25-11-1972	01-11-1972	01-11-1972	11											0	Grandcamp-Maisy	0	Grandcamp-les-Bains
14	1	20	312	A31-10-1972	25-11-1972	01-11-1972	01-11-1972	34			1	1	14392						0	Grandcamp-Maisy		
14	3	24	313	D29-09-1949	01-10-1949	02-10-1949	02-10-1949	10											0	Grandchamp-le-Château	0	Grandchamp
14			314	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						0	Grandmesnil		
14			315	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14126						0	Grandouet		
14			321	A16-09-1972	24-10-1972	01-01-1973	01-01-1973	33					14735						0	Grisy		
14			323	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	31					14335						2	Ham		
14	2	93	327	D06-04-1957	12-04-1957	13-04-1957	13-04-1957	10											1	Hérouville-Saint-Clair	1	Hérouville
14	3	19	333	A28-03-1973	17-04-1973	01-04-1973	01-04-1973	34			1	1	14725						0	Honfleur		
14	3	10	335	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	32			2	1	14108						0	Hotot-en-Auge		
14	3	10	335	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	32			2	2	14323						0	Hotot-en-Auge		
14	1	11	336	A29-12-1982	05-02-1983	01-01-1983	01-01-1983	12											0	Hottot-les-Bagues	0	Hottot-Longraye
14	1	11	336	A29-12-1982	05-02-1983	01-01-1983	01-01-1983	23					14376						0	Hottot-les-Bagues		
14	1	11	336	A29-11-1972	04-01-1973	01-12-1972	01-12-1972	11											0	Hottot-Longraye	0	Hottot-les-Bagues
14	1	11	336	A29-11-1972	04-01-1973	01-12-1972	01-12-1972	34			1	1	14376						0	Hottot-Longraye		
14	1	11	336	D20-08-1955	27-08-1955	28-08-1955	28-08-1955	10											0	Hottot-les-Bagues	0	Hottot
14			340	A16-09-1972	24-10-1972	01-10-1972	01-10-1972	33					14515						1	Huppain		
14			351	A23-12-1977		01-01-1978	01-01-1978	35					14584						3	Lande-Vaumont		
14			351	A16-10-1972	16-11-1972	01-01-1973	01-01-1973	33					14584						3	Lande-Vaumont		
14	4	30	352	A16-09-1972	24-10-1972	01-01-1973	01-01-1973	34			1	1	14017						0	Landelles-et-Coupigny		
14	2	37	353	D30-03-1950	08-04-1950	09-04-1950	09-04-1950	10											0	Landes-sur-Ajon	0	Landes
14	2	14	354	D06-04-1957	12-04-1957	13-04-1957	13-04-1957	10											0	Langrune-sur-Mer	0	Langrune
14			363	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						0	Lieury		
14	3	99	366	D29-01-1960	30-01-1960	31-01-1960	31-01-1960	32			1	1	14594						0	Lisieux		
14	1	02	370	A19-07-1968	22-01-1969	23-01-1969	23-01-1969	11											2	Molay-Littry	0	Littry
14	1	02	370	A19-07-1968	22-01-1969	23-01-1969	23-01-1969	32			1	1	14434						2	Molay-Littry		
14	1	11	372	A30-12-1972	27-01-1973	01-01-1973	01-01-1973	34			1	1	14490						0	Livry		
14	1	11	376	A29-12-1982	05-02-1983	01-01-1983	01-01-1983	21					14336						0	Longraye		
14	1	11	376	A29-11-1972	04-01-1973	01-12-1972	01-12-1972	33					14336						0	Longraye		
14	1	28	385	D10-03-1971	23-03-1971	24-03-1971	24-03-1971	10											0	Magny-en-Bessin	0	Magny
14			392	A23-06-1993		01-07-1993	01-07-1993	35					14312						0	Maisy		
14			392	A31-10-1972	25-11-1972	01-11-1972	01-11-1972	33					14312						0	Maisy		
14	1	33	397	D17-09-1946	18-09-1946	19-09-1946	19-09-1946	10											0	Mandeville-en-Bessin	0	Mandeville
14	2	17	405	D17-09-1946	18-09-1946	19-09-1946	19-09-1946	10											0	Martigny-sur-l'Ante	0	Martigny
14	2	14	407	D23-11-1999	30-11-1999	01-12-1999	01-12-1999	61					14495	0	3				0	Mathieu		
14	3	24	422	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	34			3	1	14233						2	Mesnil-Mauger		
14	3	24	422	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	34			3	2	14567						2	Mesnil-Mauger		
14	3	24	422	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	34			3	3	14617						2	Mesnil-Mauger		
14			428	A09-02-1965	28-02-1965	15-02-1965	15-02-1965	31					14142						0	Mestry		
14	3	24	431	A21-10-1999		01-01-2000	01-01-2000	36					14133						0	Mézidon-Canon		
14	3	24	431	A26-08-1972	09-09-1972	01-09-1972	01-09-1972	11											0	Mézidon-Canon	0	Mézidon
14	3	24	431	A26-08-1972	09-09-1972	01-09-1972	01-09-1972	34			1	1	14133						0	Mézidon-Canon		
14			434	A19-07-1968	22-01-1969	23-01-1969	23-01-1969	31					14370						2	Molay		
14			447	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						0	Montpinçon		
14	3	10	448	D16-01-1947	17-01-1947	18-01-1947	18-01-1947	10											0	Montreuil-en-Auge	0	Montreuil
14	2	37	449	D06-04-1957	12-04-1957	13-04-1957	13-04-1957	10											0	Monts-en-Bessin	0	Monts
14			451	A24-02-1965	07-03-1965	26-02-1965	26-02-1965	31					14735						0	Morières		
14			463	A31-03-1972	25-04-1972	01-04-1972	01-04-1972	33					14721						0	Neuilly-le-Malherbe		
14			464	A12-02-1953	22-03-1953	23-03-1953	23-03-1953	31					14762						0	Neuville		
14			470	A21-06-1972	19-07-1972	01-07-1972	01-07-1972	31					14610						0	Norrey-en-Bessin		
14			472	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						0	Notre-Dame-de-Fresnay		
14	2	37	475	D08-10-1958	12-10-1958	13-10-1958	13-10-1958	10											0	Noyers-Bocage	0	Noyers
14			479	A30-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14011						1	Orbois		
14	2	06	482	A05-09-2005	27-10-2005	01-01-2006	01-01-2006	21					14149						1	Ouézy		
14	2	06	482	A31-12-1971	04-02-1972	01-01-1972	01-01-1972	33					14149						1	Ouézy		
14			485	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	22					14764						1	Ouilly-le-Basset		
14			485	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	31					14764						1	Ouilly-le-Basset		
14			490	A30-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14372						0	Parfouru-l'Éclin		
14	3	24	493	D08-10-1958	12-10-1958	13-10-1958	13-10-1958	10											0	Percy-en-Auge	0	Percy
14	2	48	495	D23-11-1999	30-11-1999	01-12-1999	01-12-1999	63					14407	0	3				0	Périers-sur-le-Dan		
14			507	A27-04-1973	25-05-1973	01-05-1973	01-05-1973	33					14513						0	Pleines-Œuvres		
14	4	30	513	A27-04-1973	25-05-1973	01-05-1973	01-05-1973	34			1	1	14507						0	Pont-Farcy		
14	1	28	515	A16-09-1972	24-10-1972	01-10-1972	01-10-1972	11											0	Port-en-Bessin-Huppain	0	Port-en-Bessin
14	1	28	515	A16-09-1972	24-10-1972	01-10-1972	01-10-1972	34			1	1	14340						0	Port-en-Bessin-Huppain		
14	3	26	518	D14-03-1967	19-03-1967	20-03-1967	20-03-1967	10											0	Préaux-Saint-Sébastien	0	Préaux
14			526	A07-12-1974	05-01-1975	01-01-1975	01-01-1975	31					14695						0	Quesnay-Guesnon		
14	3	24	527	A29-03-1973	17-04-1973	01-04-1973	01-04-1973	11											0	Biéville-Quétiéville	0	Quétiéville
14	3	24	527	A29-03-1973	17-04-1973	01-04-1973	01-04-1973	32			1	1	14071						0	Biéville-Quétiéville		
14			537	A07-12-1974	05-01-1975	01-01-1975	01-01-1975	33					14046						0	Robehomme		
14			560	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14231						0	Saint-Aubin-Lébizay		
14			561	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14126						0	Saint-Aubin-sur-Algot		
14			567	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	33					14422						0	Saint-Crespin		
14	2	13	577	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	11											0	Saint-Gabriel-Brécy	0	Saint-Gabriel
14	2	13	577	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	32			1	1	14095						0	Saint-Gabriel-Brécy		
14	3	19	578	D06-04-1957	12-04-1957	13-04-1957	13-04-1957	10											0	Saint-Gatien-des-Bois	0	Saint-Gatien
14	4	38	584	A23-12-1977		01-01-1978	01-01-1978	36					14351						0	Saint-Germain-de-Tallevende-la-Lande-Vaumont		
14	4	38	584	A16-10-1972	16-11-1972	01-01-1973	01-01-1973	11											0	Saint-Germain-de-Tallevende-la-Lande-Vaumont	0	Saint-Germain-de-Tallevende
14	4	38	584	A16-10-1972	16-11-1972	01-01-1973	01-01-1973	34			1	1	14351						0	Saint-Germain-de-Tallevende-la-Lande-Vaumont		
14			594	D29-01-1960	30-01-1960	31-01-1960	31-01-1960	31					14366						0	Saint-Jacques		
14	2	32	610	A21-06-1972	19-07-1972	01-07-1972	01-07-1972	11											0	Saint-Manvieu-Norrey	0	Saint-Manvieu
14	2	32	610	A21-06-1972	19-07-1972	01-07-1972	01-07-1972	32			1	1	14470						0	Saint-Manvieu-Norrey		
14			612	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	22					14764						0	Saint-Marc-d'Ouilly		
14			612	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	31					14764						0	Saint-Marc-d'Ouilly		
14	1	20	614	A27-01-1965D29-03-1966	28-02-196503-04-1966	01-02-1965	01-02-1965	32			1	1	14048						0	Sainte-Marguerite-d'Elle		
14			617	A13-11-1972	17-12-1972	01-01-1973	01-01-1973	33					14422						0	Sainte-Marie-aux-Anglais		
14	3	26	621	A12-12-2011		01-01-2012	01-01-2012	36					14199						0	Saint-Martin-de-Bienfaite-la-Cressonnière		
14	3	26	621	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	11											0	Saint-Martin-de-Bienfaite-la-Cressonnière	0	Saint-Martin-de-Bienfaite
14	3	26	621	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			1	1	14199						0	Saint-Martin-de-Bienfaite-la-Cressonnière		
14			624	A19-01-1990		01-02-1990	01-02-1990	13											0	Saint-Martin-de-Fresnay	4	Oudon
14			624	A19-01-1990		01-02-1990	01-02-1990	50	14697	14624									0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	11											0	Saint-Martin-de-Fresnay	0	Saint-Martin-de-Fresnay
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	1	14010						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	2	14067						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	3	14234						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	4	14295						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	5	14314						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	6	14363						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	7	14447						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	8	14472						0	Saint-Martin-de-Fresnay		
14			624	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	34			9	9	14697						0	Saint-Martin-de-Fresnay		
14	4	04	629	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	34			1	1	14262						0	Saint-Martin-des-Besaces		
14			631	A29-06-1972	20-07-1972	01-07-1972	01-07-1972	33					14762						0	Saint-Martin-de-Tallevende		
14			641	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14126						0	Saint-Pair-du-Mont		
14			642	A11-09-1972	03-10-1972	01-01-1973	01-01-1973	33					14194						0	Saint-Paul-de-Courtonne		
14	4	04	655	A30-01-1964	16-02-1964	17-02-1964	17-02-1964	32			1	1	14018						0	Saint-Pierre-Tarentaine		
14	1	03	663	A27-11-2006		01-01-2007	01-01-2007	63					14047	0	1				0	Saint-Vigor-le-Grand		
14	1	03	663	A28-08-1996		01-10-1996	01-10-1996	61					14676	0	1				0	Saint-Vigor-le-Grand		
14			673	A30-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14011						0	Sermentot		
14	1	28	676	A28-08-1996		01-10-1996	01-10-1996	63					14663	0	1				0	Sommervieu		
14			683	A26-12-1972	27-01-1973	01-01-1973	01-01-1973	33					14228						0	Tailleville		
14	4	36	686	D27-03-1961	01-04-1961	02-04-1961	02-04-1961	10											2	Theil-Bocage	0	Theil
14	1	11	695	A07-12-1974	05-01-1975	01-01-1975	01-01-1975	11											0	Torteval-Quesnay	0	Torteval
14	1	11	695	A07-12-1974	05-01-1975	01-01-1975	01-01-1975	32			1	1	14526						0	Torteval-Quesnay		
14	3	29	697	A19-01-1990		01-02-1990	01-02-1990	50	14697	14624									5	Oudon		
14	3	29	697	A26-12-1972	23-01-1973	01-01-1973	01-01-1973	33					14624						5	Oudon		
14	2	37	702	D06-04-1957	12-04-1957	13-04-1957	13-04-1957	10											0	Tournay-sur-Odon	0	Tournay
14	2	34	712	A29-06-1972	20-07-1972	01-07-1972	01-07-1972	34			1	1	14114						0	Troarn		
14	2	16	721	A31-03-1972	25-04-1972	01-04-1972	01-04-1972	11											0	Vacognes-Neuilly	0	Vacognes
14	2	16	721	A31-03-1972	25-04-1972	01-04-1972	01-04-1972	34			1	1	14463						0	Vacognes-Neuilly		
14	2	47	724	A30-12-1996		01-01-1997	01-01-1997	61					14117	0	3				0	Varaville		
14	2	47	724	A30-12-1996		01-01-1997	01-01-1997	63					14117	0	5				0	Varaville		
14			725	A28-03-1973	17-04-1973	01-04-1973	01-04-1973	33					14333						0	Vasouy		
14	2	25	735	A16-09-1972	24-10-1972	01-01-1973	01-01-1973	34			2	1	14247						0	Vendeuvre		
14	2	25	735	A16-09-1972	24-10-1972	01-01-1973	01-01-1973	34			2	2	14321						0	Vendeuvre		
14	2	25	735	A24-02-1965	07-03-1965	26-02-1965	26-02-1965	32			1	1	14451						0	Vendeuvre		
14			736	A30-05-1952	04-06-1952	05-06-1952	05-06-1952	31					14118						0	Venoix		
14	3	29	750	D21-12-1999	28-12-1999	29-12-1999	29-12-1999	10											0	Vieux-Pont-en-Auge	0	Vieux-Pont
14	2	18	759	D28-05-1946D28-05-1946	30-05-194614-07-1946	31-05-1946	31-05-1946	10											0	Villy-lez-Falaise	0	Villy
14	4	38	762	A29-06-1972	20-07-1972	01-07-1972	01-07-1972	34			1	1	14631						0	Vire		
14	4	38	762	A12-02-1953	22-03-1953	23-03-1953	23-03-1953	32			1	1	14464						0	Vire		
14	2	17	764	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	20			2	1	14485						0	Pont-d'Ouilly		
14	2	17	764	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	20			2	2	14612						0	Pont-d'Ouilly		
14	2	17	764	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	32			2	1	14485						0	Pont-d'Ouilly		
14	2	17	764	D23-08-1947	26-08-1947	27-08-1947	27-08-1947	32			2	2	14612						0	Pont-d'Ouilly		
15	3	01	001	A26-08-1964	28-10-1964	29-10-1964	29-10-1964	32			1	1	15039						1	Allanche		
15	2	14	003	A30-09-1985	07-11-1985	01-10-1985	01-10-1985	23					15024						1	Ally		
15	2	14	003	A29-12-1972	16-02-1973	01-01-1973	01-01-1973	34			2	1	15024						1	Ally		
15	2	14	003	A29-12-1972	16-02-1973	01-01-1973	01-01-1973	34			2	2	15062						1	Ally		
15	3	19	005	D16-02-1949	18-02-1949	19-02-1949	19-02-1949	10											1	Anglards-de-Saint-Flour	0	Anglards
15			023	A03-10-1972	24-10-1972	01-01-1973	01-01-1973	33					15108						0	Bournoncles		
15	2	14	024	A30-09-1985	07-11-1985	01-10-1985	01-10-1985	21					15003						0	Brageac		
15	2	14	024	A29-12-1972	16-02-1973	01-01-1973	01-01-1973	33					15003						0	Brageac		
15	3	12	025	D01-08-1955	09-08-1955	10-08-1955	10-08-1955	10											1	Albepierre-Bredons	0	Bredons
15	2	04	038	A31-08-1972	03-10-1972	01-09-1972	01-09-1972	11											0	Champs-sur-Tarentaine-Marchal	0	Champs-sur-Tarentaine
15	2	04	038	A31-08-1972	03-10-1972	01-09-1972	01-09-1972	34			1	1	15115						0	Champs-sur-Tarentaine-Marchal		
15			039	A26-08-1964	28-10-1964	29-10-1964	29-10-1964	31					15001						0	Chanet		
15			062	A29-12-1972	16-02-1973	01-01-1973	01-01-1973	33					15003						0	Drignac		
15	3	16	108	A03-10-1972	24-10-1972	01-01-1973	01-01-1973	34			1	1	15023						0	Loubaresse		
15			109	A30-12-1972	18-02-1973	01-01-1973	01-01-1973	33					15153						0	Loupiac		
15	1	25	113	A09-11-1972	25-11-1972	01-12-1972	01-12-1972	11											0	Mandailles-Saint-Julien	0	Mandailles
15	1	25	113	A09-11-1972	25-11-1972	01-12-1972	01-12-1972	32			1	1	15193						0	Mandailles-Saint-Julien		
15			115	A31-08-1972	03-10-1972	01-09-1972	01-09-1972	33					15038						0	Marchal		
15	1	27	140	A23-12-1982A25-07-1985	19-01-1983	01-01-1983	01-01-1983	12											0	Naucelles	0	Naucelles-Reilhac
15	1	27	140	A23-12-1982A25-07-1985	19-01-1983	01-01-1983	01-01-1983	23					15160						0	Naucelles		
15	1	27	140	A13-11-1972	06-12-1972	01-12-1972	01-12-1972	11											0	Naucelles-Reilhac	0	Naucelles
15	1	27	140	A13-11-1972	06-12-1972	01-12-1972	01-12-1972	34			1	1	15160						0	Naucelles-Reilhac		
15	2	14	153	A30-12-1972	18-02-1973	01-01-1973	01-01-1973	34			3	1	15109						0	Pleaux		
15	2	14	153	A30-12-1972	18-02-1973	01-01-1973	01-01-1973	34			3	2	15177						0	Pleaux		
15	2	14	153	A30-12-1972	18-02-1973	01-01-1973	01-01-1973	34			3	3	15239						0	Pleaux		
15	1	27	160	A23-12-1982A25-07-1985	19-01-1983	01-01-1983	01-01-1983	21					15140						0	Reilhac		
15	1	27	160	A13-11-1972	06-12-1972	01-12-1972	01-12-1972	33					15140						0	Reilhac		
15	3	16	168	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											0	Ruynes-en-Margeride	0	Ruines
15	3	06	173	D29-08-1955	02-09-1955	03-09-1955	03-09-1955	10											0	Saint-Bonnet-de-Condat	0	Saint-Bonnet
15	2	22	174	D29-08-1955	02-09-1955	03-09-1955	03-09-1955	10											0	Saint-Bonnet-de-Salers	0	Saint-Bonnet
15			177	A30-12-1972	18-02-1973	01-01-1973	01-01-1973	33					15153						0	Saint-Christophe-les-Gorges		
15	1	18	179	A31-01-1953	06-03-1953	07-03-1953	07-03-1953	22					15269						0	Saint-Cirgues-de-Malbert		
15	2	15	185	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											0	Saint-Étienne-de-Chomeil	0	Saint-Étienne-de-Riom
15			193	A09-11-1972	25-11-1972	01-12-1972	01-12-1972	31					15113						0	Saint-Julien-de-Jordanne		
15	1	21	196	O15-09-1945	16-09-1945	17-09-1945	17-09-1945	22					15268						0	Saint-Mamet-la-Salvetat		
15	2	22	202	A21-11-1972	04-01-1973	01-01-1973	01-01-1973	34			1	1	15210						0	Saint-Martin-Valmeroux		
15	2	22	205	D10-03-1981	12-03-1981	13-03-1981	13-03-1981	10											0	Saint-Paul-de-Salers	0	Saint-Paul
